cid,region_type,region_id,regionNum,o_start_time,o_end_time,d_start_time,d_end_time,o_during,d_during,v_value,s_value,c_value,o_set_len,d_set_len
16,type_D,27,5,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00073,13.82664,0.10047,2,5
16,type_D,63,5,2018-01-01,2018-02-15,2018-01-01,2018-02-15,46,46,0.00073,13.82664,0.10047,2,5
17,type_O,9,4,2018-01-03,2018-12-28,2018-01-03,2018-12-28,360,360,0.00145,14.39859,0.14449,4,2
17,type_O,12,4,2018-01-03,2018-12-28,2018-01-03,2018-12-28,360,360,0.00145,14.39859,0.14449,4,2
17,type_O,14,4,2018-01-03,2018-12-28,2018-01-03,2018-12-28,360,360,0.00145,14.39859,0.14449,4,2
17,type_O,15,4,2018-01-03,2018-12-28,2018-01-03,2018-12-28,360,360,0.00145,14.39859,0.14449,4,2
17,type_D,4,2,2018-01-03,2018-12-28,2018-01-03,2018-12-28,360,360,0.00145,14.39859,0.14449,4,2
17,type_D,6,2,2018-01-03,2018-12-28,2018-01-03,2018-12-28,360,360,0.00145,14.39859,0.14449,4,2
18,type_O,328,2,2018-01-08,2018-02-16,2018-01-08,2018-02-16,40,40,0.00047,24.79166,0.10794,2,2
18,type_O,337,2,2018-01-08,2018-02-16,2018-01-08,2018-02-16,40,40,0.00047,24.79166,0.10794,2,2
18,type_D,27,2,2018-01-08,2018-02-16,2018-01-08,2018-02-16,40,40,0.00047,24.79166,0.10794,2,2
18,type_D,333,2,2018-01-08,2018-02-16,2018-01-08,2018-02-16,40,40,0.00047,24.79166,0.10794,2,2
19,type_O,187,2,2018-01-14,2018-02-13,2018-01-14,2018-02-13,31,31,0.00046,39.64051,0.13504,2,2
19,type_O,181,2,2018-01-14,2018-02-13,2018-01-14,2018-02-13,31,31,0.00046,39.64051,0.13504,2,2
19,type_D,179,2,2018-01-14,2018-02-13,2018-01-14,2018-02-13,31,31,0.00046,39.64051,0.13504,2,2
19,type_D,180,2,2018-01-14,2018-02-13,2018-01-14,2018-02-13,31,31,0.00046,39.64051,0.13504,2,2
20,type_O,352,2,2018-01-14,2018-02-11,2018-01-14,2018-02-11,29,29,8e-05,138.93652,0.10543,2,2
20,type_O,354,2,2018-01-14,2018-02-11,2018-01-14,2018-02-11,29,29,8e-05,138.93652,0.10543,2,2
20,type_D,129,2,2018-01-14,2018-02-11,2018-01-14,2018-02-11,29,29,8e-05,138.93652,0.10543,2,2
20,type_D,125,2,2018-01-14,2018-02-11,2018-01-14,2018-02-11,29,29,8e-05,138.93652,0.10543,2,2
21,type_O,324,2,2018-01-18,2018-03-13,2018-01-18,2018-03-13,55,55,0.00014,117.7947,0.12842,2,3
21,type_O,318,2,2018-01-18,2018-03-13,2018-01-18,2018-03-13,55,55,0.00014,117.7947,0.12842,2,3
21,type_D,80,3,2018-01-18,2018-03-13,2018-01-18,2018-03-13,55,55,0.00014,117.7947,0.12842,2,3
21,type_D,74,3,2018-01-18,2018-03-13,2018-01-18,2018-03-13,55,55,0.00014,117.7947,0.12842,2,3
21,type_D,70,3,2018-01-18,2018-03-13,2018-01-18,2018-03-13,55,55,0.00014,117.7947,0.12842,2,3
26,type_O,195,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_O,197,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_O,198,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_O,105,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_O,111,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_O,87,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_O,189,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_D,192,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_D,193,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_D,196,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_D,28,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_D,25,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_D,316,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
26,type_D,61,7,2018-01-28,2018-12-28,2018-01-28,2018-12-28,335,335,0.00047,77.35593,0.19068,7,7
27,type_O,339,7,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
27,type_O,340,7,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
27,type_O,277,7,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
27,type_O,278,7,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
27,type_O,344,7,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
27,type_O,281,7,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
27,type_O,285,7,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
27,type_D,288,6,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
27,type_D,342,6,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
27,type_D,343,6,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
27,type_D,155,6,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
27,type_D,284,6,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
27,type_D,159,6,2018-01-28,2018-02-16,2018-01-28,2018-02-16,20,20,0.00029,31.26559,0.09522,7,6
29,type_O,305,4,2018-01-31,2018-02-06,2018-01-31,2018-02-06,7,7,0.0002,48.55256,0.09854,4,6
29,type_O,300,4,2018-01-31,2018-02-06,2018-01-31,2018-02-06,7,7,0.0002,48.55256,0.09854,4,6
29,type_O,301,4,2018-01-31,2018-02-06,2018-01-31,2018-02-06,7,7,0.0002,48.55256,0.09854,4,6
29,type_O,302,4,2018-01-31,2018-02-06,2018-01-31,2018-02-06,7,7,0.0002,48.55256,0.09854,4,6
29,type_D,303,6,2018-01-31,2018-02-06,2018-01-31,2018-02-06,7,7,0.0002,48.55256,0.09854,4,6
29,type_D,304,6,2018-01-31,2018-02-06,2018-01-31,2018-02-06,7,7,0.0002,48.55256,0.09854,4,6
29,type_D,305,6,2018-01-31,2018-02-06,2018-01-31,2018-02-06,7,7,0.0002,48.55256,0.09854,4,6
29,type_D,306,6,2018-01-31,2018-02-06,2018-01-31,2018-02-06,7,7,0.0002,48.55256,0.09854,4,6
29,type_D,17,6,2018-01-31,2018-02-06,2018-01-31,2018-02-06,7,7,0.0002,48.55256,0.09854,4,6
29,type_D,343,6,2018-01-31,2018-02-06,2018-01-31,2018-02-06,7,7,0.0002,48.55256,0.09854,4,6
30,type_O,324,2,2018-02-03,2018-02-26,2018-02-03,2018-02-26,24,24,0.0005,32.04616,0.12658,2,2
30,type_O,318,2,2018-02-03,2018-02-26,2018-02-03,2018-02-26,24,24,0.0005,32.04616,0.12658,2,2
30,type_D,81,2,2018-02-03,2018-02-26,2018-02-03,2018-02-26,24,24,0.0005,32.04616,0.12658,2,2
30,type_D,215,2,2018-02-03,2018-02-26,2018-02-03,2018-02-26,24,24,0.0005,32.04616,0.12658,2,2
31,type_O,352,4,2018-02-10,2018-02-25,2018-02-10,2018-02-25,16,16,0.00011,121.38678,0.11555,4,3
31,type_O,354,4,2018-02-10,2018-02-25,2018-02-10,2018-02-25,16,16,0.00011,121.38678,0.11555,4,3
31,type_O,357,4,2018-02-10,2018-02-25,2018-02-10,2018-02-25,16,16,0.00011,121.38678,0.11555,4,3
31,type_O,351,4,2018-02-10,2018-02-25,2018-02-10,2018-02-25,16,16,0.00011,121.38678,0.11555,4,3
31,type_D,129,3,2018-02-10,2018-02-25,2018-02-10,2018-02-25,16,16,0.00011,121.38678,0.11555,4,3
31,type_D,114,3,2018-02-10,2018-02-25,2018-02-10,2018-02-25,16,16,0.00011,121.38678,0.11555,4,3
31,type_D,131,3,2018-02-10,2018-02-25,2018-02-10,2018-02-25,16,16,0.00011,121.38678,0.11555,4,3
32,type_O,129,3,2018-02-11,2018-02-25,2018-02-11,2018-02-25,15,15,0.00012,107.65455,0.11366,3,4
32,type_O,114,3,2018-02-11,2018-02-25,2018-02-11,2018-02-25,15,15,0.00012,107.65455,0.11366,3,4
32,type_O,130,3,2018-02-11,2018-02-25,2018-02-11,2018-02-25,15,15,0.00012,107.65455,0.11366,3,4
32,type_D,352,4,2018-02-11,2018-02-25,2018-02-11,2018-02-25,15,15,0.00012,107.65455,0.11366,3,4
32,type_D,354,4,2018-02-11,2018-02-25,2018-02-11,2018-02-25,15,15,0.00012,107.65455,0.11366,3,4
32,type_D,357,4,2018-02-11,2018-02-25,2018-02-11,2018-02-25,15,15,0.00012,107.65455,0.11366,3,4
32,type_D,351,4,2018-02-11,2018-02-25,2018-02-11,2018-02-25,15,15,0.00012,107.65455,0.11366,3,4
33,type_O,27,3,2018-02-16,2018-07-07,2018-02-16,2018-07-07,142,142,0.00044,31.76434,0.11822,3,3
33,type_O,333,3,2018-02-16,2018-07-07,2018-02-16,2018-07-07,142,142,0.00044,31.76434,0.11822,3,3
33,type_O,63,3,2018-02-16,2018-07-07,2018-02-16,2018-07-07,142,142,0.00044,31.76434,0.11822,3,3
33,type_D,328,3,2018-02-16,2018-07-07,2018-02-16,2018-07-07,142,142,0.00044,31.76434,0.11822,3,3
33,type_D,337,3,2018-02-16,2018-07-07,2018-02-16,2018-07-07,142,142,0.00044,31.76434,0.11822,3,3
33,type_D,336,3,2018-02-16,2018-07-07,2018-02-16,2018-07-07,142,142,0.00044,31.76434,0.11822,3,3
34,type_O,339,6,2018-02-17,2018-02-25,2018-02-17,2018-02-25,9,9,0.00039,21.25065,0.09104,6,6
34,type_O,278,6,2018-02-17,2018-02-25,2018-02-17,2018-02-25,9,9,0.00039,21.25065,0.09104,6,6
34,type_O,281,6,2018-02-17,2018-02-25,2018-02-17,2018-02-25,9,9,0.00039,21.25065,0.09104,6,6
34,type_O,284,6,2018-02-17,2018-02-25,2018-02-17,2018-02-25,9,9,0.00039,21.25065,0.09104,6,6
34,type_O,285,6,2018-02-17,2018-02-25,2018-02-17,2018-02-25,9,9,0.00039,21.25065,0.09104,6,6
34,type_O,287,6,2018-02-17,2018-02-25,2018-02-17,2018-02-25,9,9,0.00039,21.25065,0.09104,6,6
34,type_D,288,6,2018-02-17,2018-02-25,2018-02-17,2018-02-25,9,9,0.00039,21.25065,0.09104,6,6
34,type_D,342,6,2018-02-17,2018-02-25,2018-02-17,2018-02-25,9,9,0.00039,21.25065,0.09104,6,6
34,type_D,279,6,2018-02-17,2018-02-25,2018-02-17,2018-02-25,9,9,0.00039,21.25065,0.09104,6,6
34,type_D,153,6,2018-02-17,2018-02-25,2018-02-17,2018-02-25,9,9,0.00039,21.25065,0.09104,6,6
34,type_D,155,6,2018-02-17,2018-02-25,2018-02-17,2018-02-25,9,9,0.00039,21.25065,0.09104,6,6
34,type_D,159,6,2018-02-17,2018-02-25,2018-02-17,2018-02-25,9,9,0.00039,21.25065,0.09104,6,6
35,type_O,281,4,2018-02-18,2018-03-01,2018-02-18,2018-03-01,12,12,0.001,10.01471,0.10007,4,5
35,type_O,285,4,2018-02-18,2018-03-01,2018-02-18,2018-03-01,12,12,0.001,10.01471,0.10007,4,5
35,type_O,278,4,2018-02-18,2018-03-01,2018-02-18,2018-03-01,12,12,0.001,10.01471,0.10007,4,5
35,type_O,287,4,2018-02-18,2018-03-01,2018-02-18,2018-03-01,12,12,0.001,10.01471,0.10007,4,5
35,type_D,163,5,2018-02-18,2018-03-01,2018-02-18,2018-03-01,12,12,0.001,10.01471,0.10007,4,5
35,type_D,147,5,2018-02-18,2018-03-01,2018-02-18,2018-03-01,12,12,0.001,10.01471,0.10007,4,5
35,type_D,148,5,2018-02-18,2018-03-01,2018-02-18,2018-03-01,12,12,0.001,10.01471,0.10007,4,5
35,type_D,153,5,2018-02-18,2018-03-01,2018-02-18,2018-03-01,12,12,0.001,10.01471,0.10007,4,5
35,type_D,159,5,2018-02-18,2018-03-01,2018-02-18,2018-03-01,12,12,0.001,10.01471,0.10007,4,5
36,type_O,336,2,2018-02-23,2018-03-24,2018-02-23,2018-03-24,30,30,0.00056,19.13243,0.10351,2,3
36,type_O,328,2,2018-02-23,2018-03-24,2018-02-23,2018-03-24,30,30,0.00056,19.13243,0.10351,2,3
36,type_D,27,3,2018-02-23,2018-03-24,2018-02-23,2018-03-24,30,30,0.00056,19.13243,0.10351,2,3
36,type_D,333,3,2018-02-23,2018-03-24,2018-02-23,2018-03-24,30,30,0.00056,19.13243,0.10351,2,3
36,type_D,63,3,2018-02-23,2018-03-24,2018-02-23,2018-03-24,30,30,0.00056,19.13243,0.10351,2,3
37,type_O,48,5,2018-03-03,2018-03-20,2018-03-03,2018-03-20,18,18,0.00142,5.55709,0.08883,5,5
37,type_O,49,5,2018-03-03,2018-03-20,2018-03-03,2018-03-20,18,18,0.00142,5.55709,0.08883,5,5
37,type_O,53,5,2018-03-03,2018-03-20,2018-03-03,2018-03-20,18,18,0.00142,5.55709,0.08883,5,5
37,type_O,56,5,2018-03-03,2018-03-20,2018-03-03,2018-03-20,18,18,0.00142,5.55709,0.08883,5,5
37,type_O,59,5,2018-03-03,2018-03-20,2018-03-03,2018-03-20,18,18,0.00142,5.55709,0.08883,5,5
37,type_D,300,5,2018-03-03,2018-03-20,2018-03-03,2018-03-20,18,18,0.00142,5.55709,0.08883,5,5
37,type_D,301,5,2018-03-03,2018-03-20,2018-03-03,2018-03-20,18,18,0.00142,5.55709,0.08883,5,5
37,type_D,302,5,2018-03-03,2018-03-20,2018-03-03,2018-03-20,18,18,0.00142,5.55709,0.08883,5,5
37,type_D,304,5,2018-03-03,2018-03-20,2018-03-03,2018-03-20,18,18,0.00142,5.55709,0.08883,5,5
37,type_D,305,5,2018-03-03,2018-03-20,2018-03-03,2018-03-20,18,18,0.00142,5.55709,0.08883,5,5
38,type_O,261,2,2018-03-06,2018-05-08,2018-03-06,2018-05-08,64,64,9e-05,252.45068,0.15073,2,2
38,type_O,70,2,2018-03-06,2018-05-08,2018-03-06,2018-05-08,64,64,9e-05,252.45068,0.15073,2,2
38,type_D,321,2,2018-03-06,2018-05-08,2018-03-06,2018-05-08,64,64,9e-05,252.45068,0.15073,2,2
38,type_D,324,2,2018-03-06,2018-05-08,2018-03-06,2018-05-08,64,64,9e-05,252.45068,0.15073,2,2
39,type_O,219,2,2018-03-06,2018-04-10,2018-03-06,2018-04-10,36,36,0.00023,44.37829,0.10103,2,2
39,type_O,223,2,2018-03-06,2018-04-10,2018-03-06,2018-04-10,36,36,0.00023,44.37829,0.10103,2,2
39,type_D,10,2,2018-03-06,2018-04-10,2018-03-06,2018-04-10,36,36,0.00023,44.37829,0.10103,2,2
39,type_D,308,2,2018-03-06,2018-04-10,2018-03-06,2018-04-10,36,36,0.00023,44.37829,0.10103,2,2
40,type_O,224,3,2018-03-08,2018-04-08,2018-03-08,2018-04-08,32,32,0.00034,32.19131,0.10462,3,6
40,type_O,218,3,2018-03-08,2018-04-08,2018-03-08,2018-04-08,32,32,0.00034,32.19131,0.10462,3,6
40,type_O,227,3,2018-03-08,2018-04-08,2018-03-08,2018-04-08,32,32,0.00034,32.19131,0.10462,3,6
40,type_D,361,6,2018-03-08,2018-04-08,2018-03-08,2018-04-08,32,32,0.00034,32.19131,0.10462,3,6
40,type_D,10,6,2018-03-08,2018-04-08,2018-03-08,2018-04-08,32,32,0.00034,32.19131,0.10462,3,6
40,type_D,12,6,2018-03-08,2018-04-08,2018-03-08,2018-04-08,32,32,0.00034,32.19131,0.10462,3,6
40,type_D,307,6,2018-03-08,2018-04-08,2018-03-08,2018-04-08,32,32,0.00034,32.19131,0.10462,3,6
40,type_D,308,6,2018-03-08,2018-04-08,2018-03-08,2018-04-08,32,32,0.00034,32.19131,0.10462,3,6
40,type_D,312,6,2018-03-08,2018-04-08,2018-03-08,2018-04-08,32,32,0.00034,32.19131,0.10462,3,6
41,type_O,339,6,2018-03-08,2018-03-14,2018-03-08,2018-03-14,7,7,0.00037,19.34614,0.08461,6,5
41,type_O,278,6,2018-03-08,2018-03-14,2018-03-08,2018-03-14,7,7,0.00037,19.34614,0.08461,6,5
41,type_O,281,6,2018-03-08,2018-03-14,2018-03-08,2018-03-14,7,7,0.00037,19.34614,0.08461,6,5
41,type_O,284,6,2018-03-08,2018-03-14,2018-03-08,2018-03-14,7,7,0.00037,19.34614,0.08461,6,5
41,type_O,285,6,2018-03-08,2018-03-14,2018-03-08,2018-03-14,7,7,0.00037,19.34614,0.08461,6,5
41,type_O,287,6,2018-03-08,2018-03-14,2018-03-08,2018-03-14,7,7,0.00037,19.34614,0.08461,6,5
41,type_D,288,5,2018-03-08,2018-03-14,2018-03-08,2018-03-14,7,7,0.00037,19.34614,0.08461,6,5
41,type_D,342,5,2018-03-08,2018-03-14,2018-03-08,2018-03-14,7,7,0.00037,19.34614,0.08461,6,5
41,type_D,279,5,2018-03-08,2018-03-14,2018-03-08,2018-03-14,7,7,0.00037,19.34614,0.08461,6,5
41,type_D,153,5,2018-03-08,2018-03-14,2018-03-08,2018-03-14,7,7,0.00037,19.34614,0.08461,6,5
41,type_D,155,5,2018-03-08,2018-03-14,2018-03-08,2018-03-14,7,7,0.00037,19.34614,0.08461,6,5
42,type_O,160,6,2018-03-13,2018-03-24,2018-03-13,2018-03-24,12,12,0.001,9.12736,0.09554,6,3
42,type_O,163,6,2018-03-13,2018-03-24,2018-03-13,2018-03-24,12,12,0.001,9.12736,0.09554,6,3
42,type_O,147,6,2018-03-13,2018-03-24,2018-03-13,2018-03-24,12,12,0.001,9.12736,0.09554,6,3
42,type_O,148,6,2018-03-13,2018-03-24,2018-03-13,2018-03-24,12,12,0.001,9.12736,0.09554,6,3
42,type_O,153,6,2018-03-13,2018-03-24,2018-03-13,2018-03-24,12,12,0.001,9.12736,0.09554,6,3
42,type_O,159,6,2018-03-13,2018-03-24,2018-03-13,2018-03-24,12,12,0.001,9.12736,0.09554,6,3
42,type_D,281,3,2018-03-13,2018-03-24,2018-03-13,2018-03-24,12,12,0.001,9.12736,0.09554,6,3
42,type_D,285,3,2018-03-13,2018-03-24,2018-03-13,2018-03-24,12,12,0.001,9.12736,0.09554,6,3
42,type_D,278,3,2018-03-13,2018-03-24,2018-03-13,2018-03-24,12,12,0.001,9.12736,0.09554,6,3
44,type_O,359,6,2018-03-22,2018-04-09,2018-03-22,2018-04-09,19,19,0.00041,29.3416,0.10968,6,4
44,type_O,361,6,2018-03-22,2018-04-09,2018-03-22,2018-04-09,19,19,0.00041,29.3416,0.10968,6,4
44,type_O,12,6,2018-03-22,2018-04-09,2018-03-22,2018-04-09,19,19,0.00041,29.3416,0.10968,6,4
44,type_O,307,6,2018-03-22,2018-04-09,2018-03-22,2018-04-09,19,19,0.00041,29.3416,0.10968,6,4
44,type_O,308,6,2018-03-22,2018-04-09,2018-03-22,2018-04-09,19,19,0.00041,29.3416,0.10968,6,4
44,type_O,312,6,2018-03-22,2018-04-09,2018-03-22,2018-04-09,19,19,0.00041,29.3416,0.10968,6,4
44,type_D,224,4,2018-03-22,2018-04-09,2018-03-22,2018-04-09,19,19,0.00041,29.3416,0.10968,6,4
44,type_D,218,4,2018-03-22,2018-04-09,2018-03-22,2018-04-09,19,19,0.00041,29.3416,0.10968,6,4
44,type_D,226,4,2018-03-22,2018-04-09,2018-03-22,2018-04-09,19,19,0.00041,29.3416,0.10968,6,4
44,type_D,227,4,2018-03-22,2018-04-09,2018-03-22,2018-04-09,19,19,0.00041,29.3416,0.10968,6,4
45,type_O,300,5,2018-03-26,2018-04-20,2018-03-26,2018-04-20,26,26,0.00011,76.8005,0.09191,5,7
45,type_O,301,5,2018-03-26,2018-04-20,2018-03-26,2018-04-20,26,26,0.00011,76.8005,0.09191,5,7
45,type_O,302,5,2018-03-26,2018-04-20,2018-03-26,2018-04-20,26,26,0.00011,76.8005,0.09191,5,7
45,type_O,303,5,2018-03-26,2018-04-20,2018-03-26,2018-04-20,26,26,0.00011,76.8005,0.09191,5,7
45,type_O,304,5,2018-03-26,2018-04-20,2018-03-26,2018-04-20,26,26,0.00011,76.8005,0.09191,5,7
45,type_D,300,7,2018-03-26,2018-04-20,2018-03-26,2018-04-20,26,26,0.00011,76.8005,0.09191,5,7
45,type_D,301,7,2018-03-26,2018-04-20,2018-03-26,2018-04-20,26,26,0.00011,76.8005,0.09191,5,7
45,type_D,302,7,2018-03-26,2018-04-20,2018-03-26,2018-04-20,26,26,0.00011,76.8005,0.09191,5,7
45,type_D,303,7,2018-03-26,2018-04-20,2018-03-26,2018-04-20,26,26,0.00011,76.8005,0.09191,5,7
45,type_D,304,7,2018-03-26,2018-04-20,2018-03-26,2018-04-20,26,26,0.00011,76.8005,0.09191,5,7
45,type_D,305,7,2018-03-26,2018-04-20,2018-03-26,2018-04-20,26,26,0.00011,76.8005,0.09191,5,7
45,type_D,306,7,2018-03-26,2018-04-20,2018-03-26,2018-04-20,26,26,0.00011,76.8005,0.09191,5,7
46,type_O,224,3,2018-03-27,2018-04-09,2018-03-27,2018-04-09,14,14,0.00035,28.72985,0.10028,3,6
46,type_O,218,3,2018-03-27,2018-04-09,2018-03-27,2018-04-09,14,14,0.00035,28.72985,0.10028,3,6
46,type_O,227,3,2018-03-27,2018-04-09,2018-03-27,2018-04-09,14,14,0.00035,28.72985,0.10028,3,6
46,type_D,359,6,2018-03-27,2018-04-09,2018-03-27,2018-04-09,14,14,0.00035,28.72985,0.10028,3,6
46,type_D,361,6,2018-03-27,2018-04-09,2018-03-27,2018-04-09,14,14,0.00035,28.72985,0.10028,3,6
46,type_D,12,6,2018-03-27,2018-04-09,2018-03-27,2018-04-09,14,14,0.00035,28.72985,0.10028,3,6
46,type_D,307,6,2018-03-27,2018-04-09,2018-03-27,2018-04-09,14,14,0.00035,28.72985,0.10028,3,6
46,type_D,308,6,2018-03-27,2018-04-09,2018-03-27,2018-04-09,14,14,0.00035,28.72985,0.10028,3,6
46,type_D,312,6,2018-03-27,2018-04-09,2018-03-27,2018-04-09,14,14,0.00035,28.72985,0.10028,3,6
47,type_O,288,10,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_O,305,10,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_O,306,10,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_O,147,10,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_O,149,10,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_O,342,10,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_O,343,10,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_O,153,10,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_O,155,10,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_O,159,10,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_D,339,6,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_D,277,6,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_D,278,6,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_D,281,6,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_D,285,6,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
47,type_D,287,6,2018-03-27,2018-05-01,2018-03-27,2018-05-01,36,36,0.00046,21.17652,0.0987,10,6
48,type_O,48,6,2018-03-29,2018-04-04,2018-03-29,2018-04-04,7,7,0.00165,4.93299,0.09022,6,5
48,type_O,49,6,2018-03-29,2018-04-04,2018-03-29,2018-04-04,7,7,0.00165,4.93299,0.09022,6,5
48,type_O,53,6,2018-03-29,2018-04-04,2018-03-29,2018-04-04,7,7,0.00165,4.93299,0.09022,6,5
48,type_O,56,6,2018-03-29,2018-04-04,2018-03-29,2018-04-04,7,7,0.00165,4.93299,0.09022,6,5
48,type_O,59,6,2018-03-29,2018-04-04,2018-03-29,2018-04-04,7,7,0.00165,4.93299,0.09022,6,5
48,type_O,60,6,2018-03-29,2018-04-04,2018-03-29,2018-04-04,7,7,0.00165,4.93299,0.09022,6,5
48,type_D,300,5,2018-03-29,2018-04-04,2018-03-29,2018-04-04,7,7,0.00165,4.93299,0.09022,6,5
48,type_D,301,5,2018-03-29,2018-04-04,2018-03-29,2018-04-04,7,7,0.00165,4.93299,0.09022,6,5
48,type_D,302,5,2018-03-29,2018-04-04,2018-03-29,2018-04-04,7,7,0.00165,4.93299,0.09022,6,5
48,type_D,304,5,2018-03-29,2018-04-04,2018-03-29,2018-04-04,7,7,0.00165,4.93299,0.09022,6,5
48,type_D,305,5,2018-03-29,2018-04-04,2018-03-29,2018-04-04,7,7,0.00165,4.93299,0.09022,6,5
49,type_O,336,2,2018-04-02,2018-04-29,2018-04-02,2018-04-29,28,28,0.00059,20.18433,0.10913,2,2
49,type_O,328,2,2018-04-02,2018-04-29,2018-04-02,2018-04-29,28,28,0.00059,20.18433,0.10913,2,2
49,type_D,333,2,2018-04-02,2018-04-29,2018-04-02,2018-04-29,28,28,0.00059,20.18433,0.10913,2,2
49,type_D,63,2,2018-04-02,2018-04-29,2018-04-02,2018-04-29,28,28,0.00059,20.18433,0.10913,2,2
50,type_O,72,2,2018-04-11,2018-05-02,2018-04-11,2018-05-02,22,22,6e-05,291.75444,0.13231,2,2
50,type_O,99,2,2018-04-11,2018-05-02,2018-04-11,2018-05-02,22,22,6e-05,291.75444,0.13231,2,2
50,type_D,315,2,2018-04-11,2018-05-02,2018-04-11,2018-05-02,22,22,6e-05,291.75444,0.13231,2,2
50,type_D,37,2,2018-04-11,2018-05-02,2018-04-11,2018-05-02,22,22,6e-05,291.75444,0.13231,2,2
51,type_O,315,2,2018-04-28,2018-05-23,2018-04-28,2018-05-23,26,26,7e-05,241.00014,0.12988,2,2
51,type_O,317,2,2018-04-28,2018-05-23,2018-04-28,2018-05-23,26,26,7e-05,241.00014,0.12988,2,2
51,type_D,72,2,2018-04-28,2018-05-23,2018-04-28,2018-05-23,26,26,7e-05,241.00014,0.12988,2,2
